iso3,country_name,year,income_group,cptpp_member,cptpp_ratification_year,post_treatment,years_since_treatment,gdp_per_capita_usd,ln_gdp_per_capita,population,ln_population,merch_trade_pct_gdp,fdi_inflows_pct_gdp,health_exp_per_capita_usd,health_exp_pct_gdp,rd_expenditure_pct_gdp,researchers_per_million,scientific_journal_articles,high_tech_exports_usd,patent_apps_resident,patent_apps_nonresident,patent_apps_total,ln_patent_apps_total,ln_patent_resident,ln_patent_nonresident,patent_apps_per_million,patent_resident_per_million,nonresident_share,wipo_pharma_grants,ln_wipo_pharma_grants,wipo_biotech_grants,ln_wipo_biotech_grants,wipo_pharma_bio_grants,pharma_share_total,epo_granted_patents,ln_epo_grants,epo_patent_apps,ln_epo_apps
IND,India,2024,LMIC,0,,0,,2591.9916607122,7.860181840149165,1450935791.0,21.09547455831868,30.8755009815831,0.721648483526777,,,,,,54140883629.0,,,,,,,,,,249.0,5.517452896464707,94.0,4.543294782270004,343.0,,443.0,6.093569770045136,,
ITA,Italy,2005,HIC,0,,0,,32062.723833669,10.37544938305582,58166682.0,17.878823274548928,40.6397967279875,1.9711754818286,2669.72802734,8.30906773,1.04057,1412.59398,47758.26,,,,,,,,,,,301.0,5.707110264748875,84.0,4.430816798843313,385.0,,,,,
ITA,Italy,2006,HIC,0,,0,,33537.1286994269,10.420408423466538,58399861.0,17.882824067658635,43.880626400656,2.91006549515942,2821.77392578,8.39791012,1.07903,1507.90404,50510.85,,,,,,,,,,,342.0,5.834810737062605,92.0,4.5217885770490405,434.0,,,,,
ITA,Italy,2007,HIC,0,,0,,37826.1754554823,10.540756614326574,58756247.0,17.888908037250598,45.5132970796959,2.9684958153757,3077.41381836,8.10167217,1.12421,1579.89282,53839.81,27823962961.0,9255.0,870.0,10125.0,9.22276289197474,9.132919225007598,6.76849321164863,172.32210219281023,157.51516600439098,0.0859259259259259,343.0,5.8377304471659395,91.0,4.51085950651685,434.0,0.03387654320987654,,,,
ITA,Italy,2008,HIC,0,,0,,40828.5795580937,10.617137594536132,59211181.0,17.896620950264115,45.6944428204363,-0.393031898243063,3483.39086914,8.50157547,1.15548,1613.51417,55717.83,29484983562.0,8588.0,861.0,9449.0,9.153664194782626,9.058121158998672,6.7580945044277305,159.5813466378926,145.0401740846885,0.0911207535188908,381.0,5.942799375126701,94.0,4.543294782270004,475.0,0.04032172716689597,,,,
ITA,Italy,2009,HIC,0,,0,,37099.6133958219,10.52136182794344,59555454.0,17.90241843647352,37.2038847674344,0.751632233908177,3314.15844727,8.91290951,1.21261,1703.84695,57761.05,25668989067.0,8814.0,903.0,9717.0,9.18163220783944,9.084096645401932,6.805722553416985,163.15886031193716,147.9965210239183,0.0929299166409385,439.0,6.0844994130751715,103.0,4.634728988229636,542.0,0.0451785530513533,,,,
ITA,Italy,2010,HIC,0,,0,,35856.8625485539,10.487290251657043,59819407.0,17.90684069804439,43.5607351045757,0.462974196548407,3190.72045898,8.87928963,1.21296,1722.66807,57848.57,29268480484.0,8877.0,846.0,9723.0,9.182249491809657,9.09121894106832,6.740519359606223,162.53922410163645,148.39665662349344,0.0870101820425794,477.0,6.1675164908883415,129.0,4.859812404361672,606.0,0.04905893242826288,,,,
ITA,Italy,2011,HIC,0,,0,,38432.3742820019,10.556655463643745,60026841.0,17.910302370155193,46.9032156621126,1.49396922230512,3358.95654297,8.728508,1.19531,1760.64483,59651.73,33756014081.0,8794.0,927.0,9721.0,9.18204377282107,9.081824949740756,6.831953565565855,161.94422091943835,146.50112938643565,0.0953605596132085,460.0,6.131226489483141,161.0,5.081404364984463,621.0,0.04732023454377122,,,,
ITA,Italy,2012,HIC,0,,0,,34854.3949441965,10.458934518544364,60191247.0,17.91303750103654,47.1849031295775,0.0016635941816029,3071.00048828,8.7983427,1.25559,1831.34278,63135.68,29554731669.0,8439.0,871.0,9310.0,9.138844370271112,9.040619097157968,6.769641976852503,154.6736521341716,140.20310959831085,0.0935553168635875,568.0,6.342121418721152,165.0,5.10594547390058,733.0,0.06100966702470462,,,,
ITA,Italy,2013,HIC,0,,0,,35701.6746002376,10.482952874237286,60311613.0,17.915035230219583,46.3358325466489,0.907076904789878,3139.87939453,8.7897644,1.29425,1916.30366,66220.78,31881513868.0,8307.0,905.0,9212.0,9.128262260940575,9.02485381183907,6.807934943699926,152.7400701420471,137.73466811441438,0.0982414242292661,704.0,6.556778356158042,192.0,5.2574953720277815,896.0,0.07642205818497612,,,,
ITA,Italy,2014,HIC,0,,0,,36028.3494022349,10.492061390931296,60320707.0,17.915186002417567,46.2067619895592,0.783743281747353,3190.46777344,8.85913563,1.33148,1947.34437,67444.12,32867361936.0,8601.0,781.0,9382.0,9.146548238888403,9.05963375455148,6.660575149839686,155.53531227676095,142.58785129955456,0.0832445107652952,568.0,6.342121418721152,162.0,5.087596335232384,730.0,0.06054146237476018,,,,
ITA,Italy,2015,HIC,0,,0,,30639.8829751432,10.33005780449812,60229605.0,17.913674566804808,47.03022697341,0.720886367724088,2707.43310547,8.84596729,1.33213,2075.80841,69382.56,30092633847.0,,,,,,,,,,505.0,6.22455842927536,147.0,4.990432586778736,652.0,,,,,
ITA,Italy,2016,HIC,0,,0,,31391.5692898108,10.35429464189032,60115223.0,17.91177366194095,46.0240501694577,1.35957350873308,2735.27783203,8.72043991,1.35915,2209.59265,69301.08,31090352971.0,8848.0,973.0,9821.0,9.192278229157774,9.087946723762116,6.880384082186005,163.369601074257,147.18401693361432,0.0990734141126158,585.0,6.371611847231857,153.0,5.030437921392435,738.0,0.05956623561755422,3207.0,8.073091199693154,,
ITA,Italy,2017,HIC,0,,0,,32844.115660604,10.399527880336423,60002252.0,17.90989265281535,48.7405394526129,0.44334154868577,2851.28686523,8.69060516,1.36393,2322.42382,70101.05,31877714689.0,8643.0,1031.0,9674.0,9.177197153382927,9.064505023752638,6.93828448401696,161.227281936018,144.0445935262563,0.1065743229274343,512.0,6.238324625039508,152.0,5.0238805208462765,664.0,0.05292536696299359,3111.0,8.042699496897637,,
ITA,Italy,2018,HIC,0,,0,,35062.3364176949,10.464882796805185,59877221.0,17.90780670695311,50.1451993695338,2.10769610409512,3031.46459961,8.65467453,1.41934,2524.31271,71037.79,32468393639.0,8921.0,900.0,9821.0,9.192278229157774,9.096163326913784,6.802394763324311,164.01896808136772,148.98821039139406,0.0916403624885449,508.0,6.230481447578482,146.0,4.983606621708336,654.0,0.051725893493534264,3446.0,8.144969417087875,,
ITA,Italy,2019,HIC,0,,0,,33812.788724868,10.428594374550324,59729081.0,17.905329578686892,50.14461239253,1.77066894209208,2908.83154297,8.61536789,1.45558,2670.65345,73935.81,32553693542.0,9229.0,898.0,10127.0,9.222960403332284,9.130105979265576,6.8001700683022,169.54890030871226,154.51434787687424,0.088673842204009,456.0,6.1224928095143865,162.0,5.087596335232384,618.0,0.0450281425891182,3713.0,8.21959545417708,,
ITA,Italy,2020,HIC,0,,0,,32091.4866621366,10.376346060925364,59438851.0,17.900458627769716,48.5802455854648,-0.893869914296462,3058.90014648,9.5643034,1.49869,2614.68181,80141.63,32899224952.0,10061.0,947.0,11008.0,9.306377560173123,9.21642184229205,6.853299093186078,185.19873474674,169.26639446647445,0.0860283430232558,467.0,6.1463292576688975,127.0,4.844187086458591,594.0,0.042423691860465115,3813.0,8.246171559857563,,
ITA,Italy,2021,HIC,0,,0,,36852.5425414951,10.514679892292794,59133173.0,17.89530262778127,54.2883525992449,1.20474315612308,3414.57299805,9.28164482,1.41065,2658.8949,85699.51,36849787531.0,10281.0,797.0,11078.0,9.31271643859305,9.23805281054272,6.680854678790215,187.33985406127283,173.86180173352105,0.0719443942949991,446.0,6.100318952020064,158.0,5.062595033026967,604.0,0.04025997472467954,3199.0,8.070593539949519,,
ITA,Italy,2022,HIC,0,,0,,35653.9042103495,10.481613934862926,59013667.0,17.893279619112445,64.2974579574038,2.94181405797187,3154.57104492,8.85022926,1.36563,2795.53412,83236.9,45177261781.0,,,,,,,,,,373.0,5.921578419643816,120.0,4.787491742782046,493.0,,2637.0,7.877397186353287,,
ITA,Italy,2023,HIC,0,,0,,39279.699782164,10.57846311941893,58984216.0,17.892780440654956,56.8264949007075,1.81363348239025,3283.47216797,8.40559483,1.37935,2855.12509,82770.89,52167641514.0,,,,,,,,,,355.0,5.872117789475416,111.0,4.709530201312334,466.0,,3346.0,8.11552088154677,,
ITA,Italy,2024,HIC,0,,0,,40429.6224047352,10.607318023109016,58952704.0,17.892246053276516,54.3277116610846,1.19623307999136,3397.68798828,8.44437313,,,,60156857365.0,,,,,,,,,,333.0,5.808142489980444,134.0,4.897839799950911,467.0,,3718.0,8.220941168281389,,
JPN,Japan,2005,HIC,1,2018.0,0,-13.0,38158.6758263963,10.54950842439401,127773000.0,18.66576580998193,22.7827539886472,0.111977275601545,2892.60473633,7.65818596,3.13092,5322.47485,111936.4,,367960.0,59118.0,427078.0,12.964721945317894,12.815729515591094,10.98729072555053,3342.474544700367,2879.7946357994256,0.138424362762774,1474.0,7.295735072749282,1378.0,7.228388451573604,2852.0,0.003451360173083137,,,,
JPN,Japan,2006,HIC,1,2018.0,0,-12.0,36354.4271646349,10.501071268245258,127854000.0,18.66639954587611,26.3720623656871,-0.0515679721801721,2763.53344727,7.68688869,3.22766,5352.83117,112743.45,,347060.0,61614.0,408674.0,12.920673051184256,12.757252954644494,11.02864439642635,3196.4115319035773,2714.5024793905545,0.1507656469459765,1723.0,7.45182223652793,1659.0,7.413970290190444,3382.0,0.004216074426070658,,,,
JPN,Japan,2007,HIC,1,2018.0,0,-11.0,36129.9535132925,10.494877537489668,128001000.0,18.667548634353373,28.9008718044347,0.467735072888992,2781.49365234,7.77935696,3.29257,5344.2381,108597.61,128611660344.0,333498.0,62793.0,396291.0,12.889904068852518,12.717392147318334,11.047598881275457,3095.9992500058597,2605.432770056484,0.1584517437943329,1921.0,7.560601162768557,1761.0,7.473637108496206,3682.0,0.004847447961220416,,,,
JPN,Japan,2008,HIC,1,2018.0,0,-10.0,40294.2081309702,10.603963018771749,128063000.0,18.668032888299354,29.9202907830314,0.477207449449493,3223.29101563,8.08909321,3.29224,5125.12165,106636.97,130519449472.0,330110.0,60892.0,391002.0,12.876467954043935,12.707181211232784,11.016857082179143,3053.200377938984,2577.715655575771,0.1557332187559142,1920.0,7.560080465021827,1908.0,7.553810852008231,3828.0,0.004910460816057207,,,,
JPN,Japan,2009,HIC,1,2018.0,0,-9.0,41678.1783063195,10.637732968809884,128047000.0,18.66790794198706,21.2244656067936,0.229098901311457,3696.58422852,8.9587822,3.1959,5114.01193,107477.28,103919965322.0,295315.0,53281.0,348596.0,12.76166893753292,12.595797862242833,10.883335073806908,2722.40661632057,2306.3015923840467,0.1528445535806492,2131.0,7.664346632098617,2008.0,7.60489448081162,4139.0,0.006113093667167724,,,,
JPN,Japan,2010,HIC,1,2018.0,0,-8.0,45378.1378109399,10.722785722034384,128070000.0,18.66808754740225,25.1882186289547,0.128037155210339,4071.80200195,9.0630064,3.10495,5117.18164,107213.21,130091252319.0,290081.0,54517.0,344598.0,12.750133799228596,12.577915473307613,10.90626785861785,2690.7003982197234,2265.019130163192,0.1582046326444146,2524.0,7.8336002236611035,2230.0,7.709756864454165,4754.0,0.007324476636544611,,,,
JPN,Japan,2011,HIC,1,2018.0,0,-7.0,49122.077634247,10.802063859040675,127833000.0,18.666235282538143,26.7311840631196,-0.0135476953217396,5103.34326172,10.48780155,3.20537,5123.33234,109048.37,133397946551.0,287580.0,55030.0,342610.0,12.744348053004265,12.569256361381733,10.915633770053804,2680.1373667206435,2249.653845251226,0.1606199468783748,3065.0,8.027802848370312,2517.0,7.830822995135316,5582.0,0.008946031931350516,,,,
JPN,Japan,2012,HIC,1,2018.0,0,-6.0,49626.6830327571,10.812283932432166,127629000.0,18.664638175779704,26.5939871037717,0.008635611369413,5232.36279297,10.67169094,3.1737,5048.63399,107470.11,129463812214.0,287013.0,55783.0,342796.0,12.744890797026247,12.567282789883166,10.929224442453062,2685.878601258335,2248.807089297887,0.1627294367495536,3504.0,8.161660452056282,2455.0,7.805882040228621,5959.0,0.010221822891749029,,,,
JPN,Japan,2013,HIC,1,2018.0,0,-5.0,41369.1948479498,10.630291797045851,127445000.0,18.663195456945832,29.3660047796626,0.201969683435447,4356.15527344,10.67438698,3.27895,5166.83422,106967.6,111257955701.0,271731.0,56705.0,328436.0,12.702097272964004,12.512567885335825,10.945617669249431,2577.080309152968,2132.1432774922514,0.1726515972670474,3533.0,8.169902647359145,2585.0,7.85748078694253,6118.0,0.01075704246793896,,,,
JPN,Japan,2014,HIC,1,2018.0,0,-4.0,39172.8471161948,10.57573911016069,127276000.0,18.66186851472436,30.1340218687427,0.396173028620197,4121.21142578,10.7290144,3.36788,5351.53211,103354.33,107543978073.0,265959.0,60030.0,325989.0,12.69461891744827,12.49109744054542,11.00259971624589,2561.276281467048,2089.6241239510987,0.1841473178542834,3436.0,8.142063283104147,2526.0,7.8343923029104365,5962.0,0.010540232952645641,,,,
JPN,Japan,2015,HIC,1,2018.0,0,-3.0,35664.6446110613,10.481915130021005,127141000.0,18.660807264786893,28.0748758065887,0.115829519336403,3754.18115234,10.74969959,3.24071,5198.48902,100597.44,98394425742.0,258839.0,59882.0,318721.0,12.67207139092365,12.463961525773229,11.000131238109391,2506.8309986550366,2035.84209656995,0.1878821916346899,2894.0,7.970394907191429,2560.0,7.847762537473608,5454.0,0.00908004179203755,,,,
JPN,Japan,2016,HIC,1,2018.0,0,-2.0,40214.9688631562,10.60199456507842,127076000.0,18.66029589063476,24.5145281640203,0.801395644123668,4194.22802734,10.65891552,3.10665,5232.70894,101166.54,99260695081.0,260244.0,58137.0,318381.0,12.671004057805003,12.469374931456407,10.97055757319436,2505.437690830684,2047.9398155434544,0.1826019768767608,3144.0,8.053251153549096,2661.0,7.886457270977689,5805.0,0.009874961131474553,15395.0,9.641798060358601,20943.0,9.949559740638511
JPN,Japan,2017,HIC,1,2018.0,0,-1.0,39679.8635262948,10.588599122035404,126972000.0,18.6594771476743,27.2005159784263,0.37319148031924,4135.24316406,10.65627098,3.16636,5319.83455,101854.44,106357714667.0,260292.0,58189.0,318481.0,12.671318097583864,12.469559356741636,10.971451612419704,2508.2774154931794,2049.9952745487194,0.182707916641809,2850.0,7.955074273262696,2219.0,7.704811922932594,5069.0,0.008948728495577445,17660.0,9.77905747415795,21774.0,9.988471876441125
JPN,Japan,2018,HIC,1,2018.0,1,0.0,40645.478086519,10.612642868604274,126811000.0,18.65820834699341,28.8425743717608,0.490646618599307,4265.77929688,10.73988247,3.2192,5339.51713,101998.64,110919852153.0,253630.0,59937.0,313567.0,12.655768332329531,12.443631791078694,11.001049289568058,2472.711357847505,2000.0630860098888,0.1911457519445605,2673.0,7.890956716138919,2219.0,7.704811922932594,4892.0,0.008524493967796356,21343.0,9.968479096043568,22591.0,10.025306875857222
JPN,Japan,2019,HIC,1,2018.0,1,1.0,41424.8655601543,10.63163659691,126633000.0,18.65680369721463,27.1938167121746,0.761769170240795,4431.29980469,10.96998405,3.21824,5376.11987,100156.22,104081423307.0,245372.0,62597.0,307969.0,12.637754407539576,12.41053070531961,11.044472632617149,2431.980605371428,1937.6623786848609,0.2032574707194555,2460.0,7.807916628926408,2242.0,7.715123603632105,4702.0,0.007987816955602675,22423.0,10.01784249677353,22086.0,10.002699202607076
JPN,Japan,2020,HIC,1,2018.0,1,2.0,41098.9739004553,10.62373843424701,126261000.0,18.65386175103713,24.6045556998215,1.20605775501323,4581.60986328,11.44974613,3.26556,5450.44287,100403.47,102929600738.0,227348.0,61124.0,288472.0,12.572353306494104,12.334237162205444,11.020659866725149,2284.727667292355,1800.6193519772537,0.2118888488310824,2536.0,7.8383433155571165,2125.0,7.661527081358517,4661.0,0.008791147841038299,20230.0,9.91492193016179,21954.0,9.996704634247262
JPN,Japan,2021,HIC,1,2018.0,1,3.0,41580.739040705,10.63539233520078,125681593.0,18.649262226879053,29.1815422822339,0.67025659122188,4843.94433594,12.08108234,3.27383,5589.76698,106309.76,116695460286.0,222452.0,66748.0,289200.0,12.574873769266746,12.312466626978216,11.108679613266794,2301.052947347668,1769.964834866471,0.2308022130013831,2781.0,7.930565854233965,2328.0,7.752764808851328,5109.0,0.009616182572614108,15395.0,9.641798060358601,21672.0,9.983776383764932
JPN,Japan,2022,HIC,1,2018.0,1,4.0,35548.2645222433,10.478646616100042,125124989.0,18.644823707687568,37.0227924621508,1.08260095152642,4201.79248047,12.32275677,3.40053,5629.79566,102422.96,113492876284.0,,,,,,,,,,2517.0,7.830822995135316,2319.0,7.7488913372555315,4836.0,,10932.0,9.299449547047958,21594.0,9.980170777307086
JPN,Japan,2023,HIC,1,2018.0,1,5.0,35215.003535366,10.469227507573258,124516650.0,18.639949999867078,34.3102622658669,0.456297698647986,3638.19287109,10.73979473,3.44125,5608.63075,96543.44,102601446852.0,,,,,,,,,,2472.0,7.812782818577581,2276.0,7.730174795246222,4748.0,,13416.0,9.504203303503045,21578.0,9.979429556111285
JPN,Japan,2024,HIC,1,2018.0,1,6.0,33797.1014287876,10.428130321249062,123975371.0,18.63559348287381,34.6182378361469,0.450454817292247,,,,,,102451366263.0,,,,,,,,,,2334.0,7.755338812846501,2188.0,7.690743163541872,4522.0,,13444.0,9.506288188844996,21062.0,9.955225747940542
KOR,South Korea,2005,HIC,0,,0,,20167.0474902506,9.911805238986606,48184561.0,17.69054921650692,56.1525526072436,1.403996477148,944.55078125,4.65223551,2.42725,3763.23464,32032.77,,122188.0,38733.0,160921.0,11.988668840312377,11.71331612122506,10.564447228842829,3339.679695328136,2535.83300260845,0.2406957451171693,691.0,6.53813982376767,830.0,6.721425700790643,1521.0,0.004294032475562543,,,,
KOR,South Korea,2006,HIC,0,,0,,22609.7059431449,10.026134559576867,48438292.0,17.695801215911906,57.9676935502751,0.836569086676283,1130.53796387,4.95851803,2.61516,4173.2456,37086.16,,125476.0,40713.0,166189.0,12.020880973894249,11.73986978420646,10.61430273074948,3430.942610445472,2590.4299020287503,0.2449801130038691,918.0,6.822197390620491,960.0,6.866933284461882,1878.0,0.0055238313005072535,,,,
KOR,South Korea,2007,HIC,0,,0,,25078.4853957105,10.129765602002616,48683638.0,17.70085355624111,59.6550002715194,0.722975995794071,1256.36437988,4.95834208,2.75895,4614.74679,41128.89,107199622808.0,128701.0,43768.0,172469.0,12.05797278915882,11.7652471635618,10.686658235743662,3542.648148028707,2643.619197069865,0.2537731418399828,927.0,6.831953565565855,1103.0,7.005789019253503,2030.0,0.005374878963755806,,,,
KOR,South Korea,2008,HIC,0,,0,,22252.3125108061,10.010201215263656,49054708.0,17.70844672305962,78.5358339385202,1.02488987542862,1186.375,5.24642324,2.86774,4892.49313,43712.38,111219694589.0,127114.0,43518.0,170632.0,12.047264469720858,11.752839600600128,10.680929924591467,3478.402113819534,2591.2701386378653,0.2550400862675231,880.0,6.779921907472252,1005.0,6.912742820493176,1885.0,0.005157297576070139,,,,
KOR,South Korea,2009,HIC,0,,0,,19937.3029137734,9.900347774275753,49307835.0,17.713593551334977,69.8447031156957,0.917731561520283,1150.97253418,5.68525076,3.02145,5037.92837,45734.84,103766364470.0,127316.0,36207.0,163523.0,12.004708932208832,11.754427464000214,10.497007749286007,3316.369497869862,2582.06429059398,0.2214183937427762,586.0,6.373319789577012,604.0,6.403574197934815,1190.0,0.0035835937452223846,,,,
KOR,South Korea,2010,HIC,0,,0,,24071.2620526362,10.088773962000674,49554112.0,17.71857580217899,74.7462746775877,0.796207328344812,1417.10913086,5.79390717,3.17913,5429.43919,50064.7,132322493748.0,131805.0,38296.0,170101.0,12.04414765726144,11.789078836598051,10.553100731072345,3432.631382840641,2659.8196331315557,0.2251368304713082,699.0,6.54965074223381,850.0,6.745236349484363,1549.0,0.00410932328440162,,,,
KOR,South Korea,2011,HIC,0,,0,,26175.2398553363,10.172569199224403,49936638.0,17.726265519764812,82.5969036741403,0.747683727442323,1570.54943848,5.90292883,3.44409,5908.82443,53291.76,133617297921.0,138034.0,40890.0,178924.0,12.094716413657268,11.835255310605154,10.618640813358688,3583.020546957927,2764.182883116801,0.2285327848695535,1164.0,7.059617628291383,1100.0,7.003065458786462,2264.0,0.00650555543135633,,,,
KOR,South Korea,2012,HIC,0,,0,,26600.5477433903,10.18868708641456,50199853.0,17.731522656370817,79.9386023823032,0.711120351080011,1603.93432617,5.9576025,3.6852,6393.34374,55711.68,130675945808.0,148136.0,40779.0,188915.0,12.149052457430724,11.905886049717653,10.615922522003356,3763.258031851209,2950.924975816164,0.215858984199243,1551.0,7.346655163176539,1433.0,7.267525427828172,2984.0,0.008210041553079427,,,,
KOR,South Korea,2013,HIC,0,,0,,28449.3591104972,10.25588091242894,50428893.0,17.736074842592465,74.9451954074323,0.889863368558993,1738.80847168,6.06858635,3.77487,6457.88851,56751.39,143485221079.0,159978.0,44611.0,204589.0,12.228758367613498,11.982791584761973,10.705735744369608,4056.9797952931463,3172.348042619139,0.2180518014164984,1824.0,7.508787170634276,1708.0,7.443078374348516,3532.0,0.008915435336210647,,,,
KOR,South Korea,2014,HIC,0,,0,,30667.0912467447,10.330945412269772,50746659.0,17.7423563412068,70.5961953507289,0.595893048504325,1922.98803711,6.24487352,3.88983,6867.33385,59378.7,149062381047.0,164073.0,46219.0,210292.0,12.256252320073257,12.008066729720168,10.741146247938758,4143.957536199576,3233.178365495943,0.2197848705609343,2233.0,7.711101251840158,1976.0,7.588829878307813,4209.0,0.010618568466703442,,,,
KOR,South Korea,2015,HIC,0,,0,,30171.7906545222,10.31466268254703,51014947.0,17.74762922618088,62.5811006895775,0.266636382581676,1950.89575195,6.46202612,3.78907,7020.43916,61888.47,147046540245.0,167275.0,46419.0,213694.0,12.272300364169984,12.027394443651016,10.745464137157782,4188.850769559753,3278.940973907118,0.2172218218574223,1855.0,7.5256399750415355,1783.0,7.48605261786314,3638.0,0.008680636798412683,,,,
KOR,South Korea,2016,HIC,0,,0,,30832.0628072516,10.336310427732109,51217803.0,17.75159774441469,57.0951906853125,0.766507046338007,2042.72949219,6.6356945,3.78638,7057.16003,61914.97,135906055229.0,163424.0,45406.0,208830.0,12.24927580283082,12.00410332944737,10.723399533887571,4077.2932021312977,3190.7655234645654,0.2174304458171718,2206.0,7.698936199813447,1816.0,7.504391559161238,4022.0,0.01056361633864866,3210.0,8.07402621612406,6687.0,8.80792062205398
KOR,South Korea,2017,HIC,0,,0,,33296.9845439195,10.413222117631602,51361911.0,17.754407424597705,61.5234472799593,1.04741749331971,2258.15307617,6.79827499,4.07341,7453.21918,62977.5,166656272251.0,159084.0,45691.0,204775.0,12.229667094383805,11.97718764358685,10.72965662094508,3986.903836190986,3097.3146618318,0.2231278232206079,2595.0,7.861341795599989,2279.0,7.731492029245684,4874.0,0.012672445366866073,4435.0,8.39728289474368,6457.0,8.772920092626467
KOR,South Korea,2018,HIC,0,,0,,35363.9508228687,10.47344824192606,51585058.0,17.75874261487384,62.4947836718703,0.66781363782051,2523.04003906,7.14222002,4.27155,7918.46916,64793.42,192788494176.0,162561.0,47431.0,209992.0,12.254824713735868,11.998808594928136,10.767031302351668,4070.791196939237,3151.3195158179333,0.2258705093527372,2305.0,7.742835955430749,2205.0,7.6984827878809465,4510.0,0.010976608632709817,6262.0,8.742254901886351,7263.0,8.890548245606167
KOR,South Korea,2019,HIC,0,,0,,33826.9443301597,10.429012933431592,51764822.0,17.76222136455961,59.7115180327613,0.550202642546341,2602.4831543,7.69397116,4.36379,8328.96727,67687.84,153549664196.0,171603.0,47372.0,218975.0,12.296712847031287,12.052938948400664,10.765786615841384,4230.189374552471,3315.050518284406,0.2163351980819728,2296.0,7.738923757439457,2247.0,7.717351272185329,4543.0,0.010485215207215435,7247.0,8.888342869109282,8339.0,9.028698584086985
KOR,South Korea,2020,HIC,0,,0,,33645.7719545073,10.423642679467015,51836239.0,17.76360005722208,56.1979074626573,0.502554290313687,2699.6640625,8.02722836,4.5214,8620.009,69089.86,163074029188.0,180477.0,46282.0,226759.0,12.331643058479672,12.103358624813254,10.742508395585617,4374.5264775092965,3481.6762072572437,0.2041021525055235,2534.0,7.837554360881084,2480.0,7.8160138391590275,5014.0,0.011174859652759097,7049.0,8.860641041773876,9084.0,9.114269903225448
KOR,South Korea,2021,HIC,0,,0,,37518.4635305697,10.53258845160388,51769539.0,17.762312484067333,64.8449882301012,1.13577953855347,3125.82714844,8.34412766,4.59673,9071.4503,72352.13,203986068635.0,186245.0,51753.0,237998.0,12.38001754925696,12.13481829024387,10.854237680461852,4597.259403835912,3597.5788774166986,0.2174514071546819,2610.0,7.867105500316739,2450.0,7.803843303538772,5060.0,0.010966478709905126,5806.0,8.666647144584575,9421.0,9.150696519048667
KOR,South Korea,2022,HIC,0,,0,,34822.4048404971,10.458016275856812,51672569.0,17.760437618400346,78.6364345660289,1.39186469730544,3078.55151367,8.8595314,4.84753,9434.7613,71998.13,209651189631.0,,,,,,,,,,2142.0,7.669495251007694,1969.0,7.585281078639126,4111.0,,4383.0,8.38548870041881,10389.0,9.248502833070532
KOR,South Korea,2023,HIC,0,,0,,35674.095995632,10.482180102027677,51712619.0,17.76121239093359,69.1021983041469,1.03221435142435,3043.87329102,8.5650692,4.94352,9471.82543,71724.33,164678173896.0,,,,,,,,,,2285.0,7.734121303328305,2250.0,7.718685495198466,4535.0,,5581.0,8.627123250788433,12576.0,9.439545514668987
KOR,South Korea,2024,HIC,0,,0,,36238.639908315,10.497881229328884,51751065.0,17.761955569608137,70.1388647642219,0.685857996519477,3136.78564453,8.67656994,,,,216203069107.0,,,,,,,,,,2283.0,7.733245646529795,2169.0,7.682021510826875,4452.0,,6094.0,8.715059959545654,13107.0,9.480901717619545
MEX,Mexico,2005,UMC,1,2018.0,0,-13.0,8671.75891798441,9.067826923245075,105811504.0,18.47716980493677,48.2193300004284,2.74220134246066,483.97970581,5.58110142,0.38103,417.90546,8248.11,,584.0,13851.0,14435.0,9.577411092097035,6.369900982828227,9.5361127111751,136.42183934933956,5.519248644268396,0.9595427779702111,1.0,0.0,1.0,0.0,2.0,6.927606511950121e-05,,,,
MEX,Mexico,2006,UMC,1,2018.0,0,-12.0,9512.63575346699,9.16037627312903,107253666.0,18.4907072970064,50.3238835862767,2.16893035275929,514.29864502,5.40647888,0.35298,340.43454,9308.28,,574.0,14931.0,15505.0,9.648917831534549,6.352629396319567,9.611194867526663,144.56382311444722,5.3517984177808895,0.962979683972912,3.0,1.0986122886681098,2.0,0.6931471805599453,5.0,0.00019348597226701063,,,,
MEX,Mexico,2007,UMC,1,2018.0,0,-11.0,10134.3327129706,9.223684216853796,108774360.0,18.504786202848813,50.9878140053424,2.81398718042151,558.06530762,5.50668049,0.38039,351.25363,9423.59,,629.0,15970.0,16599.0,9.71709773156622,6.444131256700441,9.678467241209058,152.6003002913554,5.782612740723089,0.9621061509729502,8.0,2.0794415416798357,6.0,1.791759469228055,14.0,0.0004819567443821917,,,,
MEX,Mexico,2008,UMC,1,2018.0,0,-10.0,10523.7685427665,9.261391648642624,110374288.0,18.519387766131462,52.4787726953226,2.56307995857491,573.11114502,5.44587374,0.42416,343.53328,10137.66,43764789930.0,685.0,15896.0,16581.0,9.716012740501371,6.529418838262226,9.673822784231652,150.2252046237435,6.2061555495606,0.958687654544358,8.0,2.0794415416798357,3.0,1.0986122886681098,11.0,0.0004824799469272058,,,,
MEX,Mexico,2009,UMC,1,2018.0,0,-9.0,8423.56933148639,9.03878892851434,111999721.0,18.53400693818484,49.9478812831117,2.08311648643152,492.59887695,5.84786463,0.45748,386.49816,10375.0,38927526530.0,822.0,13459.0,14281.0,9.566685261452934,6.71174039505618,9.507403306233716,127.50924620606868,7.339303997016207,0.9424410055318256,18.0,2.8903717578961645,3.0,1.0986122886681098,21.0,0.0012604159372592955,,,,
